trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_z,distance_z,hour,day_of_week,month,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,log_fare,log_distance,sqrt_duration,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,gender_encoded,ride_frequency,ride_frequency_level,avg_ride_distance,avg_ride_fare,days_since_signup,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type
T00077,R0115,5.6,54.45,54.1,11/26/2023,0,-0.941518179,-0.594953716,0,Sunday,November,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.009149716,1.887069649,7.379024326,0,Aarav Ghosh,40,Female,Bengaluru,3/1/2020,170,15,4.4,0,11,High,7.589090909,129.6336364,2384,Zone_4,4038,2.46,48.2,Business
T00078,R0220,9.8,70.64,194.44,6/2/2024,0,0.699873693,0.348910729,0,Sunday,June,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.275253427,2.379546134,8.404760556,0,Meera Ghosh,32,Female,Kolkata,4/18/2023,491,63,3.78,0,5,Low,11.16,223.066,1241,Zone_4,4038,2.46,48.2,Business
T00079,R0080,9.88,54.31,143.26,3/23/2023,0,0.101281446,0.366889099,0,Thursday,March,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.971617227,2.386926241,7.369531871,0,Reyansh Kumar,19,Female,Mumbai,5/15/2021,34,6,4.6,0,6,Medium,9.185,140.6133333,1944,Zone_10,2440,1.54,35.4,Industrial
T00080,R0020,2.41,13.57,55.01,8/16/2023,1,-0.93087498,-1.311841235,0,Wednesday,August,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.025530246,1.226712291,3.683748091,0,Diya Das,35,Female,Chennai,9/17/2019,274,21,4.03,0,7,Medium,7.692857143,106.58,2550,Zone_2,6371,0.91,58.4,Residential
T00081,R0278,11.95,92.3,279.75,1/6/2023,1,1.697644398,0.832079432,0,Friday,January,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.637464594,2.561095788,9.6072889,0,Aarav Reddy,20,Female,Mumbai,9/2/2021,382,58,4.27,0,9,Medium,10.83888889,234.5955556,1834,Zone_5,2590,1.31,43.9,Business
T00082,R0264,2.96,24.84,67.86,8/3/2023,1,-0.780583648,-1.188239939,0,Thursday,August,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.232075458,1.376244025,4.983974318,0,Aadhya Das,27,Other,Delhi,2/6/2019,401,54,3.59,2,3,Low,4.146666667,63.37,2773,Zone_9,11037,1.83,56.1,Mixed
T00083,R0213,1.47,10.77,19.52,1/22/2023,0,-1.345959757,-1.523087087,0,Sunday,January,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.02140002,0.904218151,3.281767816,0,Kavya Ghosh,29,Female,Chennai,6/4/2019,456,26,3.74,0,9,Medium,6.787777778,118.2666667,2655,Zone_1,4921,2.43,30.9,Residential
T00084,R0129,3.59,30.5,29.92,10/16/2023,0,-1.224323192,-1.046660272,0,Monday,October,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.431403224,1.523880024,5.522680509,0,Vivaan Singh,35,Male,Hyderabad,10/8/2022,158,10,3.9,1,11,High,8.170909091,137.1181818,1433,Zone_7,11070,0.64,45.2,Industrial
T00085,R0042,6.27,52.47,156.34,1/22/2023,1,0.254262817,-0.444384864,0,Sunday,January,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.058409069,1.983756292,7.243617881,0,Arjun Reddy,18,Female,Chennai,5/20/2021,23,4,3.03,0,5,Low,9.232,147.696,1939,Zone_3,12971,2.11,38,Business
T00086,R0254,8.55,54.29,70.74,1/20/2023,0,-0.746899676,0.067998691,0,Friday,January,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.273048472,2.256541154,7.368174808,0,Meera Kumar,18,Male,Delhi,3/9/2020,363,70,3.68,1,7,Medium,11.76714286,173.5142857,2376,Zone_2,6371,0.91,58.4,Residential
T00087,R0227,4.14,37.02,34.19,4/3/2023,0,-1.174382026,-0.923058976,0,Monday,April,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.560761951,1.637053079,6.084406298,0,Arjun Nair,25,Other,Pune,7/11/2020,320,23,4.12,2,5,Low,5.664,101.642,2252,Zone_7,11070,0.64,45.2,Industrial
T00088,R0145,11.72,88.45,158.4,11/29/2023,0,0.278356214,0.780391618,0,Wednesday,November,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.071416766,2.543175558,9.404786016,0,Saanvi Nair,36,Female,Jaipur,12/9/2022,222,43,4.3,0,4,Low,11.585,163.665,1371,Zone_3,12971,2.11,38,Business
T00089,R0154,9.26,64.5,184.33,2/15/2023,0,0.581628918,0.227556728,0,Wednesday,February,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.22213802,2.32825284,8.031189202,0,Kavya Patel,18,Other,Kolkata,3/25/2019,466,79,4.68,2,13,High,10.66307692,158.4246154,2726,Zone_3,12971,2.11,38,Business
T00090,R0009,4.53,39.15,79.95,7/12/2024,0,-0.639181141,-0.83541442,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.39383168,1.710187816,6.256996084,0,Diya Patel,42,Female,Ahmedabad,12/15/2019,172,21,4.11,0,7,Medium,9.268571429,130.9128571,2461,Zone_7,11070,0.64,45.2,Industrial
T00091,R0205,12.44,87.74,134.42,2/27/2023,0,-0.002109634,0.942196951,0,Monday,February,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.90838106,2.598235335,9.366963222,0,Diya Singh,31,Other,Surat,5/12/2019,100,14,4.66,2,4,Low,6.3875,66.475,2678,Zone_1,4921,2.43,30.9,Residential
T00092,R0059,13.81,120.47,115.41,1/22/2024,0,-0.224447239,1.250076544,0,Monday,January,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.757118442,2.695302628,10.97588265,0,Aarav Sharma,43,Male,Delhi,8/2/2021,357,11,3.27,1,4,Low,8.75,133.695,1865,Zone_4,4038,2.46,48.2,Business
T00093,R0119,7.51,47.47,142.75,4/21/2024,0,0.095316576,-0.165720124,0,Sunday,April,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.96807568,2.141241943,6.889847604,0,Saanvi Iyer,47,Male,Hyderabad,5/5/2023,30,1,4.39,1,5,Low,5.846,81.1,1224,Zone_4,4038,2.46,48.2,Business
T00094,R0271,6.93,58.93,105.07,4/18/2024,0,-0.345382054,-0.296063309,0,Thursday,April,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.664099254,2.070653036,7.676587784,0,Saanvi Iyer,22,Male,Bengaluru,10/7/2022,58,6,4.37,1,8,Medium,8.1275,116.0975,1434,Zone_7,11070,0.64,45.2,Industrial
T00095,R0004,0.87,6.04,16.87,4/9/2024,0,-1.376953689,-1.657924865,0,Tuesday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.883123329,0.625938431,2.457641145,0,Aarav Nair,19,Other,Kolkata,7/28/2019,464,5,3.19,2,6,Medium,6.201666667,113.8383333,2601,Zone_3,12971,2.11,38,Business
T00096,R0298,5.96,50.55,107.7,2/16/2023,0,-0.314622039,-0.51405105,0,Thursday,February,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.688591794,1.940179474,7.109852319,0,Vivaan Singh,35,Female,Ahmedabad,3/25/2020,65,11,3.88,0,7,Medium,9.027142857,143.2014286,2360,Zone_5,2590,1.31,43.9,Business
T00097,R0061,6.54,53.61,149.53,12/24/2023,1,0.174614259,-0.383707864,0,Sunday,December,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0141624,2.020222182,7.321885003,0,Meera Reddy,25,Male,Mumbai,8/20/2020,168,25,3.69,1,4,Low,8.6175,149.185,2212,Zone_4,4038,2.46,48.2,Business
T00098,R0127,9.23,58.17,197.25,9/7/2023,1,0.732738958,0.22081484,0,Thursday,September,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.289528861,2.32532458,7.626925986,0,Vivaan Kumar,38,Male,Chennai,3/17/2020,43,2,4.83,1,9,Medium,7.867777778,155.6077778,2368,Zone_8,4516,1.93,31,Business
T00099,R0290,7.16,64.31,116.82,7/1/2023,0,-0.207956128,-0.244375494,0,Saturday,July,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.769158036,2.099244169,8.019351595,0,Saanvi Kumar,34,Other,Chennai,5/6/2020,169,4,4.28,2,9,Medium,7.58,119.7411111,2318,Zone_2,6371,0.91,58.4,Residential
T00100,R0127,9.22,64.89,200.69,4/2/2023,1,0.77297259,0.218567543,0,Sunday,April,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.306731865,2.324346585,8.055432949,0,Vivaan Kumar,38,Male,Chennai,3/17/2020,43,2,4.83,1,9,Medium,7.867777778,155.6077778,2368,Zone_4,4038,2.46,48.2,Business
T00101,R0296,15.67,121.5,379.63,1/11/2024,1,2.963717294,1.668073655,0,Thursday,January,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.941827775,2.813610697,11.02270384,0,Reyansh Patel,37,Other,Hyderabad,2/20/2021,390,58,3.97,2,7,Medium,11.35142857,186.6371429,2028,Zone_7,11070,0.64,45.2,Industrial
T00102,R0088,5.35,53.28,125.86,5/10/2023,1,-0.102225883,-0.651136124,0,Wednesday,May,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.843084116,1.848454813,7.299315036,0,Diya Iyer,22,Other,Jaipur,7/7/2019,438,0,4.78,2,8,Medium,7.78125,111.72,2622,Zone_5,2590,1.31,43.9,Business
T00103,R0247,5.55,40.75,125.3,4/15/2024,1,-0.108775545,-0.606190198,0,Monday,April,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.838660029,1.87946505,6.383572667,0,Aadhya Das,37,Male,Bengaluru,5/11/2021,249,47,4.92,1,13,High,10.26769231,182.1107692,1948,Zone_5,2590,1.31,43.9,Business
T00104,R0021,1.45,8.94,13.26,6/28/2023,0,-1.419175612,-1.52758168,0,Wednesday,June,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.657458415,0.896088025,2.989983278,0,Diya Ghosh,37,Female,Pune,5/8/2019,380,17,3.91,0,4,Low,8.68,169.61,2682,Zone_1,4921,2.43,30.9,Residential
T00105,R0210,7.96,45.79,63.84,6/22/2024,0,-0.827600858,-0.06459179,0,Saturday,June,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.171922697,2.192770227,6.766830868,0,Meera Iyer,34,Other,Mumbai,1/2/2022,94,5,3.4,2,4,Low,10.135,129.5475,1712,Zone_5,2590,1.31,43.9,Business
T00106,R0073,12.88,86.01,193.62,10/13/2023,0,0.690283118,1.041077988,0,Friday,October,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.271048939,2.630448955,9.274157644,0,Meera Das,41,Other,Ahmedabad,6/19/2021,490,30,3.01,2,9,Medium,8.734444444,141.7444444,1909,Zone_1,4921,2.43,30.9,Residential
T00107,R0051,0.76,6.83,9.71,5/22/2023,0,-1.460695785,-1.682645124,0,Monday,May,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.371177884,0.565313809,2.613426869,0,Aarav Nair,21,Male,Kolkata,4/5/2020,213,14,4.02,1,10,Medium,5.918,110.102,2349,Zone_3,12971,2.11,38,Business
T00108,R0185,4.67,31.35,52.05,2/3/2024,0,-0.965494617,-0.803952272,0,Saturday,February,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.971234865,1.735189118,5.599107072,0,Vivaan Sharma,27,Male,Delhi,8/27/2021,201,12,4.05,1,7,Medium,6.247142857,106.2971429,1840,Zone_5,2590,1.31,43.9,Business
T00109,R0162,8.18,49.59,93.5,1/14/2024,0,-0.480702733,-0.015151272,0,Sunday,January,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.548599834,2.217027205,7.042016757,0,Meera Patel,30,Male,Hyderabad,8/14/2023,394,38,4.28,1,6,Medium,8.855,156.15,1123,Zone_2,6371,0.91,58.4,Residential
T00110,R0075,12.25,116.83,202.81,6/30/2023,0,0.797767736,0.899498321,0,Friday,June,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.317188187,2.583997552,10.80879272,0,Diya Reddy,18,Female,Mumbai,4/30/2021,108,7,4.83,0,4,Low,11.7875,176.2025,1959,Zone_4,4038,2.46,48.2,Business
T00111,R0046,9.91,84.04,230.69,3/31/2023,1,1.123847296,0.373630988,0,Friday,March,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.445400271,2.3896798,9.167333309,0,Vivaan Singh,31,Female,Kolkata,8/16/2019,31,4,3.87,0,8,Medium,10.0025,162.0525,2582,Zone_8,4516,1.93,31,Business
T00112,R0148,9.63,81.74,205.35,7/23/2024,1,0.827475128,0.310706691,0,Tuesday,July,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.329573756,2.363680192,9.041017642,0,Aarav Kumar,44,Male,Ahmedabad,9/30/2019,412,34,3.36,1,4,Low,5.7975,102.1575,2537,Zone_1,4921,2.43,30.9,Residential
T00113,R0100,6.88,66.15,85.07,4/29/2024,0,-0.579298525,-0.30729979,0,Monday,April,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.455160919,2.064327904,8.133265027,0,Ishaan Gupta,28,Male,Delhi,5/24/2021,383,60,3.79,1,12,High,8.454166667,138.1241667,1935,Zone_5,2590,1.31,43.9,Business
T00114,R0038,10.41,99.21,165.03,12/29/2023,0,0.355899524,0.485995803,0,Friday,December,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.112168495,2.434490164,9.960421678,0,Aarav Singh,37,Other,Kolkata,2/11/2023,68,7,4.07,2,5,Low,5.946,90.766,1307,Zone_3,12971,2.11,38,Business
T00115,R0165,13.07,83.36,253.42,7/7/2024,0,1.389693365,1.083776618,0,Sunday,July,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.538986445,2.644044871,9.130169768,0,Meera Reddy,37,Female,Kolkata,12/9/2021,34,5,3.27,0,6,Medium,7.785,129.95,1736,Zone_7,11070,0.64,45.2,Industrial
T00116,R0215,0.54,3.96,5.27,12/9/2023,0,-1.512625242,-1.732085643,0,Saturday,December,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.835776355,0.431782416,1.989974874,0,Saanvi Gupta,26,Female,Hyderabad,2/28/2020,438,48,3.24,0,5,Low,3.63,74.42,2386,Zone_2,6371,0.91,58.4,Residential
T00117,R0093,11.64,60.74,173.51,8/16/2024,0,0.455080107,0.762413247,0,Friday,August,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.161982047,2.536866389,7.793587107,0,Diya Patel,33,Other,Surat,5/30/2019,119,18,3.77,2,6,Medium,11.925,198.315,2660,Zone_5,2590,1.31,43.9,Business
T00118,R0266,7.51,43.35,88.93,5/2/2023,0,-0.534152646,-0.165720124,0,Tuesday,May,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.49903159,2.141241943,6.584071689,0,Diya Reddy,29,Other,Chennai,9/25/2020,98,13,3.9,2,9,Medium,8.107777778,138.6055556,2176,Zone_2,6371,0.91,58.4,Residential
T00119,R0108,5.35,31.23,133.14,6/30/2023,1,-0.017080288,-0.651136124,0,Friday,June,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.898884031,1.848454813,5.588380803,0,Reyansh Gupta,18,Male,Pune,5/31/2019,184,32,4.88,1,7,Medium,6.228571429,124.9842857,2659,Zone_7,11070,0.64,45.2,Industrial
T00120,R0175,4.22,29.16,40.82,3/4/2024,0,-1.096838716,-0.905080605,0,Monday,March,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.733374694,1.652497402,5.4,0,Diya Patel,35,Male,Chennai,8/18/2022,98,8,3.48,1,8,Medium,8.7825,158.37875,1484,Zone_2,6371,0.91,58.4,Residential
T00121,R0236,1.1,6.91,17.89,12/29/2023,0,-1.365023949,-1.60623705,0,Friday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.938632682,0.741937345,2.628687886,0,Arjun Gupta,28,Male,Ahmedabad,8/10/2020,61,1,3.36,1,11,High,4.546363636,69.86727273,2222,Zone_5,2590,1.31,43.9,Business
T00122,R0278,16.49,126.69,379.63,11/14/2023,1,2.952372345,1.852351951,0,Tuesday,November,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.941827775,2.861629289,11.25566524,0,Aarav Reddy,20,Female,Mumbai,9/2/2021,382,58,4.27,0,9,Medium,10.83888889,234.5955556,1834,Zone_1,4921,2.43,30.9,Residential
T00123,R0009,4.56,34.92,49.82,10/27/2023,0,-0.991576304,-0.828672531,0,Friday,October,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.928289978,1.715598108,5.909314681,0,Diya Patel,42,Female,Ahmedabad,12/15/2019,172,21,4.11,0,7,Medium,9.268571429,130.9128571,2461,Zone_10,2440,1.54,35.4,Industrial
T00124,R0297,2.58,13.39,49.39,5/25/2024,0,-0.996605508,-1.273637198,0,Saturday,May,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.919792743,1.2753628,3.659234893,0,Saanvi Gupta,47,Male,Pune,9/20/2023,396,46,3.87,1,4,Low,5.93,100.645,1086,Zone_8,4516,1.93,31,Business
T00125,R0002,5.72,41.44,129.43,3/30/2024,1,-0.060471794,-0.567986161,0,Saturday,March,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.870836684,1.905088155,6.437390776,0,Ishaan Nair,39,Female,Mumbai,11/23/2019,70,5,4.12,0,7,Medium,10.81285714,167.9442857,2483,Zone_9,11037,1.83,56.1,Mixed
T00126,R0287,4.27,31.04,69.77,7/13/2023,0,-0.758244625,-0.893844124,0,Thursday,July,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.259435182,1.662030363,5.571355311,0,Saanvi Singh,18,Other,Delhi,12/17/2021,320,34,3.33,2,6,Medium,6.713333333,123.5566667,1728,Zone_1,4921,2.43,30.9,Residential
T00127,R0098,8.62,43.67,118.52,4/15/2024,0,-0.188073228,0.083729765,0,Monday,April,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.783483721,2.263844265,6.608328079,0,Diya Singh,21,Other,Bengaluru,4/29/2023,286,56,3.5,2,8,Medium,8.85875,133.96875,1230,Zone_8,4516,1.93,31,Business
T00128,R0113,15.58,134.76,327.97,8/23/2024,1,2.261617008,1.647847988,0,Friday,August,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.795966561,2.80819715,11.60861749,0,Aadhya Singh,26,Other,Chennai,3/9/2019,423,26,4.61,2,8,Medium,6.8775,137.03625,2742,Zone_10,2440,1.54,35.4,Industrial
T00129,R0047,5.07,29.05,108.85,3/14/2023,1,-0.301171842,-0.71406042,0,Tuesday,March,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.699115799,1.803358605,5.389805191,0,Reyansh Iyer,51,Female,Bengaluru,10/7/2021,69,3,4.86,0,7,Medium,8.89,163.5528571,1799,Zone_4,4038,2.46,48.2,Business
T00130,R0297,8.77,55.57,193.03,1/21/2024,1,0.683382582,0.11743921,0,Sunday,January,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.268012786,2.279316466,7.454528825,0,Saanvi Gupta,47,Male,Pune,9/20/2023,396,46,3.87,1,4,Low,5.93,100.645,1086,Zone_6,14627,0.54,37.6,Mixed
T00131,R0246,2.26,19.77,54.11,4/15/2024,1,-0.941401221,-1.34555068,0,Monday,April,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.009331188,1.181727195,4.446346815,0,Vivaan Das,29,Other,Mumbai,3/31/2021,240,34,4.79,2,12,High,6.978333333,129.2125,1989,Zone_1,4921,2.43,30.9,Residential
T00132,R0220,15.6,79.16,238.5,1/24/2023,0,1.215191678,1.652342581,0,Tuesday,January,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.478553417,2.809402695,8.897190568,0,Meera Ghosh,32,Female,Kolkata,4/18/2023,491,63,3.78,0,5,Low,11.16,223.066,1241,Zone_1,4921,2.43,30.9,Residential
T00133,R0060,8.95,80.7,77.22,7/28/2023,0,-0.671110739,0.157890543,0,Friday,July,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.359525369,2.297572551,8.983317873,0,Aarav Nair,40,Female,Hyderabad,8/1/2023,123,7,4.57,0,6,Medium,7.876666667,122.0633333,1136,Zone_4,4038,2.46,48.2,Business
T00134,R0039,2.59,13.62,50.28,7/30/2023,0,-0.986196225,-1.271389902,0,Sunday,July,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.937300813,1.278152203,3.690528417,0,Aadhya Iyer,24,Male,Chennai,11/18/2023,190,14,4.2,1,7,Medium,4.837142857,72.58,1027,Zone_9,11037,1.83,56.1,Mixed
T00135,R0233,12.52,86.28,309,1/13/2024,1,2.039747236,0.960175321,0,Saturday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.736572297,2.604170071,9.288702816,0,Ishaan Iyer,30,Other,Hyderabad,11/23/2023,469,41,4.37,2,7,Medium,12.75285714,226.1757143,1022,Zone_9,11037,1.83,56.1,Mixed
T00136,R0009,14,100.64,155.38,3/17/2023,0,0.243034827,1.292775173,0,Friday,March,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.052288943,2.708050201,10.03194896,0,Diya Patel,42,Female,Ahmedabad,12/15/2019,172,21,4.11,0,7,Medium,9.268571429,130.9128571,2461,Zone_3,12971,2.11,38,Business
T00137,R0003,8.81,55.8,71.01,1/25/2023,0,-0.743741804,0.126428395,0,Wednesday,January,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.276804998,2.283402274,7.469939759,0,Kavya Reddy,34,Male,Pune,5/4/2023,45,9,3.76,1,10,Medium,6.768,97.171,1225,Zone_10,2440,1.54,35.4,Industrial
T00138,R0132,0.2,1.98,3.5,12/18/2023,0,-1.533326849,-1.808493717,0,Monday,December,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.504077397,0.182321557,1.407124728,0,Aadhya Iyer,23,Male,Surat,12/9/2022,484,25,3.32,1,11,High,6.309090909,99.27181818,1371,Zone_1,4921,2.43,30.9,Residential
T00139,R0053,16.93,85.55,323.75,3/9/2023,0,2.212260633,1.951232989,0,Thursday,March,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.783055656,2.886475288,9.2493243,0,Arjun Reddy,45,Female,Delhi,9/16/2019,63,7,4.85,0,4,Low,11,178.26,2551,Zone_7,11070,0.64,45.2,Industrial
T00140,R0101,9.55,63.77,164.23,7/18/2024,0,0.346542865,0.292728321,0,Thursday,July,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.107338443,2.35612586,7.985612062,0,Aarav Singh,37,Female,Delhi,11/1/2020,228,29,3.03,0,5,Low,9.058,134.272,2139,Zone_2,6371,0.91,58.4,Residential
T00141,R0112,13.85,137.6,135.59,8/24/2023,0,0.011574479,1.259065729,0,Thursday,August,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.916983738,2.697999865,11.73030264,0,Meera Nair,41,Female,Delhi,11/13/2020,311,11,3.24,0,10,Medium,8.953,115.027,2127,Zone_4,4038,2.46,48.2,Business
T00142,R0277,5.25,37.61,93.01,2/11/2023,0,-0.486433686,-0.673609087,0,Saturday,February,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.54340116,1.832581464,6.132699243,0,Kavya Gupta,42,Female,Jaipur,1/22/2021,433,16,3.06,0,9,Medium,9.658888889,155.8666667,2057,Zone_8,4516,1.93,31,Business
T00143,R0278,6.01,35.02,140.33,1/21/2024,1,0.067012683,-0.502814568,0,Sunday,January,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.951097581,1.947337701,5.91776985,0,Aarav Reddy,20,Female,Mumbai,9/2/2021,382,58,4.27,0,9,Medium,10.83888889,234.5955556,1834,Zone_1,4921,2.43,30.9,Residential
T00144,R0227,8.55,47.24,140.57,5/11/2023,0,0.06981968,0.067998691,0,Thursday,May,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.952794294,2.256541154,6.873136111,0,Arjun Nair,25,Other,Pune,7/11/2020,320,23,4.12,2,5,Low,5.664,101.642,2252,Zone_2,6371,0.91,58.4,Residential
T00145,R0182,13.57,111.94,176.46,9/26/2023,0,0.489582787,1.196141433,0,Tuesday,September,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.178745231,2.67896462,10.58017013,0,Meera Patel,43,Male,Jaipur,9/30/2020,8,0,4.4,1,5,Low,9.906,167.162,2171,Zone_6,14627,0.54,37.6,Mixed
T00146,R0288,8.71,64.91,143,7/17/2024,0,0.098240532,0.103955432,0,Wednesday,July,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.9698133,2.273156282,8.056674252,0,Diya Ghosh,42,Male,Ahmedabad,8/30/2021,43,5,4.56,1,8,Medium,6.51,99.45,1837,Zone_2,6371,0.91,58.4,Residential
T00147,R0043,1.72,11,28.33,8/4/2023,0,-1.242919551,-1.46690468,0,Friday,August,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.378610883,1.00063188,3.31662479,0,Diya Kumar,28,Male,Ahmedabad,12/10/2021,85,16,4.68,1,9,Medium,7.462222222,95.83333333,1735,Zone_6,14627,0.54,37.6,Mixed
T00148,R0162,9.31,67.23,101.61,6/10/2023,0,-0.385849604,0.23879321,0,Saturday,June,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.630935394,2.333114298,8.199390221,0,Meera Patel,30,Male,Hyderabad,8/14/2023,394,38,4.28,1,6,Medium,8.855,156.15,1123,Zone_3,12971,2.11,38,Business
T00149,R0232,16.15,114.77,160.8,9/24/2023,0,0.30642619,1.775943877,0,Sunday,September,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.086361005,2.841998174,10.71307612,0,Meera Das,38,Male,Jaipur,12/8/2022,172,15,3.94,1,13,High,7.169230769,114.68,1372,Zone_4,4038,2.46,48.2,Business
T00150,R0240,8.33,48.26,75.22,6/12/2023,0,-0.694502387,0.018558173,0,Monday,June,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.333623895,2.233235015,6.946941773,0,Aarav Iyer,30,Male,Delhi,5/18/2020,174,2,4.07,1,8,Medium,11.515,152.68375,2306,Zone_9,11037,1.83,56.1,Mixed
T00151,R0260,8.65,81.15,195.04,5/30/2023,1,0.706891188,0.090471654,0,Tuesday,May,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.27831872,2.266957915,9.008329479,0,Reyansh Das,55,Other,Mumbai,7/17/2019,63,3,4.24,2,6,Medium,6.298333333,114.8766667,2612,Zone_6,14627,0.54,37.6,Mixed
T00152,R0238,1.69,9.88,31.89,1/25/2023,0,-1.20128242,-1.473646569,0,Wednesday,January,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.49316866,0.989541194,3.143246729,0,Reyansh Patel,30,Other,Pune,4/22/2019,362,56,4.91,2,6,Medium,6.455,98.33833333,2698,Zone_7,11070,0.64,45.2,Industrial
T00153,R0252,0.99,7.74,20.96,2/6/2023,1,-1.329117771,-1.630957309,0,Monday,February,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.089222617,0.688134639,2.782085549,0,Reyansh Gupta,38,Other,Ahmedabad,9/23/2020,392,47,4.83,2,16,High,6.275625,105.128125,2178,Zone_10,2440,1.54,35.4,Industrial
T00154,R0096,4.81,27.53,43.26,5/1/2023,0,-1.068300906,-0.772490124,0,Monday,May,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.790081335,1.759580571,5.246903849,0,Reyansh Das,40,Female,Kolkata,12/28/2019,121,3,4.46,0,5,Low,5.482,70.99,2448,Zone_8,4516,1.93,31,Business
